freq,items
0.6,29;60;22;108;?;?;?;?
0.42,25;19;28;?;?;?;?;?
0.54,41;63;60;21;?;?;?;?
0.72,29;25;23;?;?;?;?;?
0.53,15;29;25;21;108;?;?;?
0.52,20;41;29;23;108;?;?;?
0.47,20;29;17;63;21;?;?;?
0.45,20;77;41;17;63;?;?;?
0.42,20;15;17;60;22;?;?;?
0.43,20;15;41;63;60;108;?;?
0.41,20;15;77;41;29;17;60;?
0.63,20;15;41;25;?;?;?;?
0.41,20;77;25;63;23;22;108;?
0.45,41;25;63;60;21;22;?;?
0.41,20;15;63;60;22;108;?;?
0.4,20;15;77;41;17;21;108;?
0.49,20;15;17;63;?;?;?;?
0.48,20;29;25;60;21;22;?;?
0.46,15;29;25;63;23;22;?;?
0.46,15;25;63;60;21;?;?;?
0.44,15;29;25;63;60;23;?;?
0.43,77;17;60;23;?;?;?;?
0.41,20;15;41;25;60;23;?;?
0.56,41;29;63;108;?;?;?;?
0.42,20;15;41;25;63;22;?;?
0.52,20;77;29;25;60;?;?;?
0.43,20;15;77;41;63;23;108;?
0.41,20;15;41;17;23;108;?;?
0.42,15;77;41;29;25;63;60;?
0.49,15;41;60;23;?;?;?;?
0.61,20;15;23;?;?;?;?;?
0.47,41;29;60;21;22;108;?;?
0.46,20;15;77;41;29;22;?;?
0.42,20;77;41;29;63;23;108;?
0.44,15;41;25;63;21;22;?;?
0.62,20;41;29;25;63;?;?;?
0.4,20;15;77;25;28;?;?;?
0.41,63;19;10;98;?;?;?;?
0.53,15;77;41;25;21;?;?;?
0.4,36;23;108;?;?;?;?;?
0.55,15;25;108;?;?;?;?;?
0.41,20;15;17;22;108;?;?;?
0.59,41;63;21;22;?;?;?;?
0.59,20;23;22;108;?;?;?;?
0.54,20;15;23;22;?;?;?;?
0.49,29;28;67;?;?;?;?;?
0.41,20;41;29;17;60;22;?;?
0.56,20;15;77;41;25;63;?;?
0.48,41;25;63;21;22;108;?;?
0.43,20;41;25;60;23;22;?;?
0.49,15;77;29;25;22;?;?;?
0.5,77;60;21;22;?;?;?;?
0.43,20;15;77;41;63;21;22;?
0.53,15;41;63;23;?;?;?;?
0.52,20;15;77;63;60;?;?;?
0.52,17;60;23;108;?;?;?;?
0.53,20;77;29;23;108;?;?;?
0.41,77;41;17;22;?;?;?;?
0.49,20;15;41;25;23;?;?;?
0.45,41;25;60;21;22;108;?;?
0.41,15;77;41;25;60;22;?;?
0.46,77;29;25;17;?;?;?;?
0.41,20;15;25;28;?;?;?;?
0.47,20;29;25;63;60;22;?;?
0.41,20;15;77;17;60;22;?;?
0.42,20;15;77;41;29;25;22;?
0.46,77;25;63;23;22;?;?;?
0.49,15;29;17;23;108;?;?;?
0.53,41;25;21;22;108;?;?;?
0.43,15;41;29;60;21;22;?;?
0.55,15;25;23;108;?;?;?;?
0.54,25;63;60;22;?;?;?;?
0.54,20;15;17;21;?;?;?;?
0.41,15;77;41;29;25;60;108;?
0.54,29;63;60;23;22;?;?;?
0.41,17;63;60;21;?;?;?;?
0.43,77;41;60;23;108;?;?;?
0.6,20;15;41;29;25;?;?;?
0.41,20;77;41;29;25;17;?;?
0.46,15;41;29;25;23;108;?;?
0.44,20;15;77;41;22;108;?;?
0.4,41;25;67;?;?;?;?;?
0.48,15;29;63;60;22;?;?;?
0.46,20;41;63;22;108;?;?;?
0.57,20;77;25;23;?;?;?;?
0.57,15;77;29;23;?;?;?;?
0.66,63;21;108;?;?;?;?;?
0.42,15;41;17;63;21;?;?;?
0.52,20;41;63;22;?;?;?;?
0.45,20;15;77;41;29;108;?;?
0.45,41;29;60;23;22;108;?;?
0.41,20;77;41;60;22;108;?;?
0.47,41;63;28;?;?;?;?;?
0.41,15;41;29;25;63;23;22;?
0.42,77;63;60;22;108;?;?;?
0.44,20;15;29;25;60;23;?;?
0.42,20;77;41;23;22;108;?;?
0.44,20;15;17;60;108;?;?;?
0.43,29;28;67;67;?;?;?;?
0.42,67;28;98;?;?;?;?;?
0.41,20;77;19;19;?;?;?;?
0.41,20;29;63;19;?;?;?;?
0.48,20;77;41;60;108;?;?;?
0.41,20;15;77;41;29;25;63;60
0.43,29;67;19;?;?;?;?;?
0.53,77;41;60;?;?;?;?;?
0.45,20;15;29;25;63;22;?;?
0.5,20;15;41;22;?;?;?;?
0.49,15;63;60;23;?;?;?;?
0.48,15;77;25;63;22;?;?;?
0.43,29;10;67;10;?;?;?;?
0.58,29;63;21;22;108;?;?;?
0.63,15;29;60;?;?;?;?;?
0.48,77;29;25;23;108;?;?;?
0.44,20;41;63;60;21;108;?;?
0.42,10;10;67;?;?;?;?;?
0.49,77;29;25;21;108;?;?;?
0.51,17;60;21;108;?;?;?;?
0.42,15;77;41;29;63;108;?;?
0.52,20;29;17;21;108;?;?;?
0.42,20;63;19;?;?;?;?;?
0.49,20;77;41;29;60;?;?;?
0.42,15;17;63;23;?;?;?;?
0.5,20;15;63;23;108;?;?;?
0.48,20;77;25;60;21;?;?;?
0.43,20;17;28;?;?;?;?;?
0.48,77;29;17;60;?;?;?;?
0.45,77;29;60;21;22;?;?;?
0.48,15;77;29;25;23;108;?;?
0.41,15;19;28;?;?;?;?;?
0.56,29;63;23;22;108;?;?;?
0.48,77;29;63;108;?;?;?;?
0.56,41;60;22;108;?;?;?;?
0.52,15;77;29;25;63;21;?;?
0.46,15;63;60;21;22;?;?;?
0.42,15;25;63;60;21;108;?;?
0.45,20;29;17;23;22;108;?;?
0.72,29;21;22;?;?;?;?;?
0.43,15;41;29;25;63;22;?;?
0.53,15;29;17;23;?;?;?;?
0.4,20;15;77;41;25;63;21;108
0.61,25;60;22;?;?;?;?;?
0.5,15;29;60;21;108;?;?;?
0.42,41;29;17;60;22;108;?;?
0.64,15;29;25;21;?;?;?;?
0.42,63;19;10;?;?;?;?;?
0.52,77;63;21;22;?;?;?;?
0.55,20;77;60;22;?;?;?;?
0.52,15;77;17;23;?;?;?;?
0.42,41;17;63;23;108;?;?;?
0.46,20;77;41;29;108;?;?;?
0.45,15;77;41;22;108;?;?;?
0.45,20;15;77;41;60;21;?;?
0.41,77;19;19;?;?;?;?;?
0.5,20;41;29;23;22;?;?;?
0.44,29;25;63;60;21;22;108;?
0.6,41;29;21;22;?;?;?;?
0.42,29;25;19;19;98;?;?;?
0.42,15;77;41;29;17;23;?;?
0.41,15;77;41;28;?;?;?;?
0.47,20;29;25;63;22;108;?;?
0.4,15;77;29;25;63;22;108;?
0.6,29;63;60;22;?;?;?;?
0.78,41;29;25;?;?;?;?;?
0.45,20;63;60;21;22;108;?;?
0.42,15;77;41;60;21;22;?;?
0.59,29;25;63;23;108;?;?;?
0.41,34;60;21;?;?;?;?;?
0.48,15;29;63;22;108;?;?;?
0.47,15;77;25;22;108;?;?;?
0.43,20;29;25;23;21;?;?;?
0.41,20;25;67;?;?;?;?;?
0.43,23;21;22;?;?;?;?;?
0.49,41;29;25;63;23;22;?;?
0.46,41;29;25;60;23;22;?;?
0.47,20;15;77;29;63;22;?;?
0.67,20;41;21;?;?;?;?;?
0.41,77;41;25;63;108;?;?;?
0.47,20;41;17;23;108;?;?;?
0.4,41;29;17;63;108;?;?;?
0.43,77;29;25;63;60;108;?;?
0.5,77;63;60;108;?;?;?;?
0.53,20;15;77;63;23;?;?;?
0.65,20;17;21;?;?;?;?;?
0.59,20;77;21;22;?;?;?;?
0.42,41;29;19;67;?;?;?;?
0.43,20;77;25;28;?;?;?;?
0.48,20;17;21;22;108;?;?;?
0.44,20;77;29;25;60;23;?;?
0.44,41;10;98;?;?;?;?;?
0.78,29;25;21;?;?;?;?;?
0.49,20;15;77;41;29;23;?;?
0.43,20;15;41;25;23;22;?;?
0.43,15;77;41;63;21;22;?;?
0.47,15;63;60;23;108;?;?;?
0.42,77;41;29;25;63;60;?;?
0.6,41;63;22;?;?;?;?;?
0.41,41;29;63;60;23;22;108;?
0.4,20;15;77;41;60;22;108;?
0.46,77;41;60;22;?;?;?;?
0.76,20;25;63;?;?;?;?;?
0.54,20;29;60;21;108;?;?;?
0.61,20;29;63;60;?;?;?;?
0.43,20;29;17;63;23;?;?;?
0.4,20;41;29;25;60;23;22;?
0.41,20;29;28;28;98;?;?;?
0.49,20;15;77;25;108;?;?;?
0.42,20;15;77;41;25;23;22;?
0.44,20;77;20;?;?;?;?;?
0.53,20;25;21;22;108;?;?;?
0.57,29;25;60;23;108;?;?;?
0.42,63;19;19;?;?;?;?;?
0.7,20;15;63;?;?;?;?;?
0.5,41;25;63;60;21;?;?;?
0.42,29;63;28;28;?;?;?;?
0.51,15;77;29;60;108;?;?;?
0.49,20;41;60;21;108;?;?;?
0.56,41;29;17;23;?;?;?;?
0.49,29;17;63;23;?;?;?;?
0.47,29;10;67;98;?;?;?;?
0.4,29;63;10;28;67;?;?;?
0.4,15;77;29;17;60;23;?;?
0.41,77;29;17;60;21;?;?;?
0.52,15;63;23;22;?;?;?;?
0.43,15;29;25;63;21;22;108;?
0.41,67;10;67;?;?;?;?;?
0.58,15;77;29;25;21;?;?;?
0.41,20;15;77;29;25;60;23;108
0.63,63;60;108;?;?;?;?;?
0.48,77;41;25;60;?;?;?;?
0.55,20;25;22;108;?;?;?;?
0.42,20;41;25;63;60;23;?;?
0.46,20;15;25;63;22;?;?;?
0.45,20;15;77;25;60;23;?;?
0.76,41;25;63;?;?;?;?;?
0.43,20;41;63;60;21;22;?;?
0.64,41;25;63;21;?;?;?;?
0.44,20;15;77;29;23;22;108;?
0.45,15;29;17;60;21;?;?;?
0.41,41;60;23;21;?;?;?;?
0.54,20;29;23;22;108;?;?;?
0.62,41;29;22;?;?;?;?;?
0.43,15;77;41;63;60;108;?;?
0.54,41;25;63;21;108;?;?;?
0.56,20;41;25;23;?;?;?;?
0.44,15;77;29;60;22;108;?;?
0.45,20;15;77;63;60;21;?;?
0.5,15;25;63;23;108;?;?;?
0.46,41;25;63;60;21;108;?;?
0.64,29;25;63;23;?;?;?;?
0.63,60;21;108;?;?;?;?;?
0.62,29;60;21;22;?;?;?;?
0.41,29;25;63;19;?;?;?;?
0.44,15;77;29;25;60;21;?;?
0.45,20;15;77;29;21;22;108;?
0.45,77;41;63;22;?;?;?;?
0.41,15;29;10;?;?;?;?;?
0.4,20;25;19;67;?;?;?;?
0.45,20;25;63;60;21;22;?;?
0.42,20;15;77;41;29;25;23;108
0.5,15;41;29;23;108;?;?;?
0.58,29;17;23;22;?;?;?;?
0.54,15;41;23;108;?;?;?;?
0.53,20;17;23;22;?;?;?;?
0.44,29;60;23;21;?;?;?;?
0.45,29;17;60;21;22;108;?;?
0.45,15;29;17;60;22;?;?;?
0.5,20;15;41;29;60;?;?;?
0.41,77;41;25;60;21;?;?;?
0.47,29;17;28;?;?;?;?;?
0.62,20;77;29;25;63;?;?;?
0.41,77;41;29;25;60;108;?;?
0.55,15;41;29;25;21;?;?;?
0.52,20;25;63;23;22;?;?;?
0.53,20;41;60;22;?;?;?;?
0.41,20;15;77;17;22;108;?;?
0.43,20;29;25;60;21;22;108;?
0.48,77;29;63;23;108;?;?;?
0.52,15;41;23;22;?;?;?;?
0.43,29;63;19;67;?;?;?;?
0.47,77;41;29;25;63;21;?;?
0.44,77;29;63;60;23;?;?;?
0.42,15;77;41;63;23;22;?;?
0.52,41;29;17;108;?;?;?;?
0.41,15;77;41;60;22;108;?;?
0.43,15;29;63;28;?;?;?;?
0.4,41;29;17;63;22;?;?;?
0.44,29;17;63;23;108;?;?;?
0.5,15;17;23;108;?;?;?;?
0.61,20;15;77;41;29;?;?;?
0.48,77;29;17;63;?;?;?;?
0.47,20;15;41;29;21;108;?;?
0.48,15;77;29;63;108;?;?;?
0.44,41;19;28;?;?;?;?;?
0.47,28;28;98;?;?;?;?;?
0.43,20;15;25;23;22;108;?;?
0.46,77;63;21;22;108;?;?;?
0.45,77;25;60;23;108;?;?;?
0.43,20;15;41;29;60;22;?;?
0.42,77;25;17;21;?;?;?;?
0.45,20;15;41;29;60;108;?;?
0.42,15;77;41;29;25;21;22;?
0.53,25;63;60;23;?;?;?;?
0.53,15;17;63;?;?;?;?;?
0.44,41;19;67;98;?;?;?;?
0.47,10;10;98;?;?;?;?;?
0.43,15;77;20;?;?;?;?;?
0.69,20;15;77;63;?;?;?;?
0.41,77;25;63;23;22;108;?;?
0.59,15;41;29;21;?;?;?;?
0.57,41;29;60;21;?;?;?;?
0.45,15;29;63;23;22;108;?;?
0.44,20;15;77;25;63;21;22;?
0.66,29;25;23;108;?;?;?;?
0.4,20;15;29;19;?;?;?;?
0.44,15;25;17;21;?;?;?;?
0.49,20;15;29;60;22;?;?;?
0.4,20;25;17;21;22;?;?;?
0.64,25;60;108;?;?;?;?;?
0.44,20;29;10;?;?;?;?;?
0.44,77;17;60;22;?;?;?;?
0.48,20;29;17;60;21;?;?;?
0.53,20;15;29;22;?;?;?;?
0.44,29;25;57;?;?;?;?;?
0.46,15;77;29;63;23;22;?;?
0.53,20;77;29;25;63;21;?;?
0.5,41;63;60;21;22;?;?;?
0.49,15;29;25;63;22;?;?;?
0.42,20;10;19;?;?;?;?;?
0.42,15;41;29;28;?;?;?;?
0.48,15;41;63;21;22;?;?;?
0.65,20;15;77;21;?;?;?;?
0.51,20;29;25;63;21;108;?;?
0.51,20;15;25;22;?;?;?;?
0.57,77;63;23;?;?;?;?;?
0.49,29;25;60;21;22;108;?;?
0.46,15;29;25;60;21;108;?;?
0.41,29;25;28;28;98;?;?;?
0.62,20;29;17;21;?;?;?;?
0.6,15;25;23;?;?;?;?;?
0.46,15;77;29;25;23;22;?;?
0.51,15;41;29;17;21;?;?;?
0.44,10;28;98;?;?;?;?;?
0.62,20;41;29;17;?;?;?;?
0.59,15;63;60;?;?;?;?;?
0.53,20;77;25;108;?;?;?;?
0.46,15;77;63;21;22;108;?;?
0.51,15;41;29;108;?;?;?;?
0.58,20;15;41;17;?;?;?;?
0.5,20;77;41;29;63;21;?;?
0.41,17;63;60;22;?;?;?;?
0.41,25;17;60;22;?;?;?;?
0.44,41;29;17;60;23;108;?;?
0.61,41;29;23;108;?;?;?;?
0.45,20;25;63;60;23;22;?;?
0.41,77;29;19;?;?;?;?;?
0.5,15;41;29;63;23;?;?;?
0.41,20;77;28;28;?;?;?;?
0.42,20;10;67;67;?;?;?;?
0.48,20;77;41;25;60;?;?;?
0.41,15;41;25;63;22;108;?;?
0.4,20;15;17;21;22;108;?;?
0.45,15;41;60;22;108;?;?;?
0.46,15;41;60;21;22;?;?;?
0.62,15;77;29;25;63;?;?;?
0.43,25;63;60;23;22;108;?;?
0.46,25;17;108;?;?;?;?;?
0.53,20;77;41;60;?;?;?;?
0.44,15;29;25;63;60;21;?;?
0.42,41;25;17;22;?;?;?;?
0.4,20;15;77;41;25;63;108;?
0.42,20;23;21;108;?;?;?;?
0.55,15;41;29;63;21;?;?;?
0.6,29;17;23;108;?;?;?;?
0.42,20;15;77;29;63;60;23;?
0.42,20;15;77;41;29;63;21;108
0.47,20;41;60;22;108;?;?;?
0.6,20;15;25;21;?;?;?;?
0.47,20;77;29;25;63;60;?;?
0.42,20;29;63;60;23;22;108;?
0.5,15;60;22;108;?;?;?;?
0.58,15;29;21;108;?;?;?;?
0.55,20;17;23;108;?;?;?;?
0.56,20;15;23;108;?;?;?;?
0.41,29;63;19;28;?;?;?;?
0.71,29;60;108;?;?;?;?;?
0.64,25;63;60;?;?;?;?;?
0.55,41;29;63;23;108;?;?;?
0.4,20;36;21;108;?;?;?;?
0.43,41;10;28;?;?;?;?;?
0.78,29;63;21;?;?;?;?;?
0.45,20;19;19;98;?;?;?;?
0.43,20;41;29;28;?;?;?;?
0.52,29;63;28;?;?;?;?;?
0.49,20;15;25;21;22;?;?;?
0.45,15;77;41;63;22;?;?;?
0.44,15;77;29;63;22;108;?;?
0.49,15;41;29;23;22;?;?;?
0.54,20;15;41;25;21;?;?;?
0.49,20;15;25;63;60;?;?;?
0.43,20;15;77;41;25;21;22;?
0.48,20;77;17;21;108;?;?;?
0.48,20;77;29;25;21;108;?;?
0.41,25;63;19;?;?;?;?;?
0.55,29;17;60;21;?;?;?;?
0.53,77;29;108;?;?;?;?;?
0.57,20;60;23;22;?;?;?;?
0.41,29;63;28;28;98;?;?;?
0.49,77;29;63;22;?;?;?;?
0.52,20;25;60;23;108;?;?;?
0.44,20;15;29;17;21;22;?;?
0.41,15;41;29;25;21;22;108;?
0.4,15;10;10;98;?;?;?;?
0.41,25;28;28;98;?;?;?;?
0.41,15;41;17;22;108;?;?;?
0.46,77;17;23;22;?;?;?;?
0.49,15;41;63;108;?;?;?;?
0.56,20;77;63;60;?;?;?;?
0.41,15;77;41;29;25;23;22;?
0.48,20;15;29;25;21;108;?;?
0.43,20;19;10;67;?;?;?;?
0.43,20;15;41;63;23;22;?;?
0.43,28;67;67;98;?;?;?;?
0.41,20;34;108;?;?;?;?;?
0.48,15;41;25;63;60;?;?;?
0.52,17;23;22;108;?;?;?;?
0.44,41;29;17;63;23;?;?;?
0.6,29;25;60;22;?;?;?;?
0.62,20;29;60;108;?;?;?;?
0.49,41;63;60;23;22;?;?;?
0.42,20;15;77;29;25;63;23;108
0.47,29;10;10;98;?;?;?;?
0.41,15;77;29;17;63;21;?;?
0.45,77;41;25;21;108;?;?;?
0.44,20;77;41;63;23;108;?;?
0.52,20;29;25;63;22;?;?;?
0.49,20;15;77;25;63;23;?;?
0.45,15;41;25;60;22;?;?;?
0.42,20;77;41;29;22;108;?;?
0.56,41;29;22;108;?;?;?;?
0.42,20;77;25;63;21;22;108;?
0.43,20;77;25;63;22;108;?;?
0.4,20;15;77;63;60;23;22;?
0.46,20;15;77;60;22;108;?;?
0.55,20;77;41;29;25;63;?;?
0.7,29;25;63;21;?;?;?;?
0.57,41;63;23;22;?;?;?;?
0.48,41;25;28;?;?;?;?;?
0.49,15;29;25;60;22;?;?;?
0.44,77;63;60;21;22;?;?;?
0.44,20;25;63;28;?;?;?;?
0.45,15;41;17;21;108;?;?;?
0.45,20;77;41;25;22;?;?;?
0.51,20;15;77;41;60;?;?;?
0.44,20;15;29;17;21;108;?;?
0.49,20;15;77;63;23;108;?;?
0.56,15;77;63;60;?;?;?;?
0.42,41;17;63;108;?;?;?;?
0.47,20;77;25;22;108;?;?;?
0.45,20;15;41;22;108;?;?;?
0.54,41;63;22;108;?;?;?;?
0.6,29;25;60;21;?;?;?;?
0.42,41;29;10;67;?;?;?;?
0.41,15;77;41;17;23;108;?;?
0.57,20;77;23;22;?;?;?;?
0.58,20;29;60;21;?;?;?;?
0.5,15;41;29;25;60;?;?;?
0.41,41;29;67;67;98;?;?;?
0.42,20;29;28;98;?;?;?;?
0.47,29;19;19;98;?;?;?;?
0.42,20;41;29;17;23;22;?;?
0.48,15;25;63;23;22;?;?;?
0.54,25;60;23;22;?;?;?;?
0.42,20;15;77;41;29;17;63;?
0.43,15;29;25;17;21;?;?;?
0.59,15;77;21;22;?;?;?;?
0.41,20;15;41;17;21;22;?;?
0.43,77;41;29;63;22;?;?;?
0.45,20;67;67;?;?;?;?;?
0.41,41;25;10;?;?;?;?;?
0.41,77;41;28;?;?;?;?;?
0.44,15;77;29;17;108;?;?;?
0.4,15;41;25;60;22;108;?;?
0.45,20;77;41;25;108;?;?;?
0.63,20;15;41;29;?;?;?;?
0.43,20;41;19;?;?;?;?;?
0.6,20;60;23;108;?;?;?;?
0.53,20;77;29;21;108;?;?;?
0.56,41;29;63;22;?;?;?;?
0.49,20;15;21;22;108;?;?;?
0.67,41;23;108;?;?;?;?;?
0.55,77;60;22;?;?;?;?;?
0.4,15;77;41;29;25;17;?;?
0.45,20;15;29;17;108;?;?;?
0.43,15;77;29;25;21;22;108;?
0.6,41;63;21;108;?;?;?;?
0.41,41;34;21;?;?;?;?;?
0.51,25;63;60;23;108;?;?;?
0.41,20;77;29;19;?;?;?;?
0.59,41;25;21;22;?;?;?;?
0.47,20;29;25;60;22;108;?;?
0.41,77;29;25;60;21;22;?;?
0.49,77;41;17;21;?;?;?;?
0.41,41;17;63;21;22;?;?;?
0.43,20;15;77;29;63;60;22;?
0.47,19;19;98;?;?;?;?;?
0.41,20;77;41;25;63;108;?;?
0.43,15;41;29;25;60;21;?;?
0.57,20;29;17;23;?;?;?;?
0.43,20;77;34;?;?;?;?;?
0.52,77;63;21;108;?;?;?;?
0.45,41;63;23;21;?;?;?;?
0.46,20;41;29;25;23;22;?;?
0.45,20;34;23;?;?;?;?;?
0.4,20;15;29;25;63;60;22;?
0.48,15;29;25;63;21;22;?;?
0.45,20;15;41;25;63;23;?;?
0.55,20;29;25;17;?;?;?;?
0.55,20;15;21;22;?;?;?;?
0.52,20;15;77;29;22;?;?;?
0.45,20;41;29;25;60;21;?;?
0.47,20;41;25;60;23;?;?;?
0.41,29;63;28;10;98;?;?;?
0.5,20;15;63;108;?;?;?;?
0.47,20;15;41;29;63;23;?;?
0.46,15;41;29;25;21;22;?;?
0.52,20;15;77;41;25;21;?;?
0.4,15;41;29;17;63;21;?;?
0.41,20;41;29;25;63;60;21;?
0.53,77;29;17;21;?;?;?;?
0.58,20;25;60;108;?;?;?;?
0.44,29;63;10;?;?;?;?;?
0.6,41;25;23;108;?;?;?;?
0.58,20;25;23;22;?;?;?;?
0.65,20;25;60;?;?;?;?;?
0.52,20;77;29;21;22;?;?;?
0.48,20;41;29;25;108;?;?;?
0.44,15;29;17;63;21;?;?;?
0.42,41;29;25;17;23;?;?;?
0.42,41;19;10;67;?;?;?;?
0.5,17;60;21;22;?;?;?;?
0.48,41;25;17;21;?;?;?;?
0.43,77;41;29;25;63;23;?;?
0.59,29;63;60;23;?;?;?;?
0.53,15;29;25;21;22;?;?;?
0.43,25;10;67;98;?;?;?;?
0.44,20;77;41;29;23;22;?;?
0.42,15;41;29;63;60;22;?;?
0.43,15;77;34;?;?;?;?;?
0.48,41;17;21;22;108;?;?;?
0.41,20;15;25;63;22;108;?;?
0.47,20;29;17;60;23;?;?;?
0.58,15;29;23;108;?;?;?;?
0.49,20;15;17;60;?;?;?;?
0.62,20;77;63;21;?;?;?;?
0.48,41;29;25;60;21;108;?;?
0.48,29;25;63;60;23;22;?;?
0.41,41;29;25;60;23;22;108;?
0.47,15;77;17;23;108;?;?;?
0.51,15;77;63;21;22;?;?;?
0.54,15;63;21;22;?;?;?;?
0.49,20;77;28;?;?;?;?;?
0.48,77;17;21;108;?;?;?;?
0.45,77;41;29;60;108;?;?;?
0.49,15;41;25;21;108;?;?;?
0.56,20;29;25;63;23;?;?;?
0.54,41;29;25;63;60;?;?;?
0.42,29;63;19;19;?;?;?;?
0.56,29;63;60;23;108;?;?;?
0.46,41;17;63;23;?;?;?;?
0.51,15;29;63;23;22;?;?;?
0.41,20;15;77;41;60;21;22;?
0.42,20;77;63;60;22;108;?;?
0.48,15;77;41;60;108;?;?;?
0.44,20;29;25;63;60;23;108;?
0.44,77;29;25;60;23;?;?;?
0.48,20;77;17;23;108;?;?;?
0.47,41;29;17;22;108;?;?;?
0.55,29;17;22;108;?;?;?;?
0.42,20;15;41;29;25;21;22;?
0.45,20;77;41;63;108;?;?;?
0.47,20;41;25;22;108;?;?;?
0.44,20;41;29;25;63;108;?;?
0.48,17;63;60;?;?;?;?;?
0.41,29;25;28;10;98;?;?;?
0.5,15;41;25;22;?;?;?;?
0.45,15;77;29;60;21;22;?;?
0.41,20;15;29;25;23;22;108;?
0.49,20;15;41;17;21;?;?;?
0.49,20;15;77;25;23;108;?;?
0.47,20;29;25;28;?;?;?;?
0.49,20;15;63;21;22;?;?;?
0.4,20;77;41;29;63;23;22;?
0.43,15;41;29;25;60;22;?;?
0.41,15;77;29;63;60;23;108;?
0.68,20;15;29;25;?;?;?;?
0.45,20;15;29;60;21;22;?;?
0.62,41;29;21;108;?;?;?;?
0.46,20;41;29;21;22;108;?;?
0.69,20;15;77;25;?;?;?;?
0.42,20;15;41;25;60;21;?;?
0.48,77;25;63;21;108;?;?;?
0.41,20;15;77;25;63;60;22;?
0.48,25;63;60;22;108;?;?;?
0.52,25;63;21;22;108;?;?;?
0.46,20;15;29;25;23;22;?;?
0.65,41;23;22;?;?;?;?;?
0.47,20;15;77;41;21;22;?;?
0.43,20;15;77;29;25;63;21;108
0.58,20;77;60;108;?;?;?;?
0.59,20;77;41;29;63;?;?;?
0.45,67;10;98;?;?;?;?;?
0.45,20;41;25;60;23;108;?;?
0.59,25;63;21;108;?;?;?;?
0.45,15;77;41;29;60;108;?;?
0.46,20;17;60;21;22;?;?;?
0.49,20;77;41;108;?;?;?;?
0.43,77;25;60;23;22;?;?;?
0.44,15;77;29;25;60;22;?;?
0.48,20;15;77;17;60;?;?;?
0.45,77;29;17;108;?;?;?;?
0.45,77;41;29;25;60;?;?;?
0.41,29;28;21;?;?;?;?;?
0.46,15;41;29;22;108;?;?;?
0.42,29;25;19;28;?;?;?;?
0.43,15;77;41;25;60;108;?;?
0.4,17;63;60;23;?;?;?;?
0.4,15;29;17;60;23;22;?;?
0.66,20;15;77;29;25;?;?;?
0.49,20;17;63;21;?;?;?;?
0.44,15;41;63;60;23;?;?;?
0.44,34;21;108;?;?;?;?;?
0.43,15;77;41;29;60;22;?;?
0.49,41;29;25;63;60;108;?;?
0.4,20;77;10;10;?;?;?;?
0.43,41;19;10;98;?;?;?;?
0.62,15;77;25;21;?;?;?;?
0.42,20;29;17;63;60;?;?;?
0.4,29;28;67;19;?;?;?;?
0.51,20;41;21;22;108;?;?;?
0.42,20;41;29;25;60;23;108;?
0.42,15;77;41;25;17;?;?;?
0.41,15;41;25;63;60;22;?;?
0.47,20;77;41;23;22;?;?;?
0.49,17;60;22;108;?;?;?;?
0.44,20;25;63;60;22;108;?;?
0.65,25;21;22;?;?;?;?;?
0.49,20;15;77;63;21;108;?;?
0.44,41;28;67;98;?;?;?;?
0.49,15;29;25;63;108;?;?;?
0.44,20;15;41;17;60;?;?;?
0.41,20;77;41;28;?;?;?;?
0.51,41;63;23;22;108;?;?;?
0.41,15;77;29;17;60;22;?;?
0.44,41;25;63;60;22;108;?;?
0.4,20;15;77;25;60;22;108;?
0.42,29;17;63;23;22;?;?;?
0.41,20;17;60;21;22;108;?;?
0.66,63;23;108;?;?;?;?;?
0.43,29;19;28;67;98;?;?;?
0.51,15;77;17;60;?;?;?;?
0.42,20;41;29;17;63;21;?;?
0.54,20;77;29;22;?;?;?;?
0.47,15;77;29;25;60;108;?;?
0.42,20;15;77;41;29;60;22;?
0.41,77;41;25;60;23;?;?;?
0.44,15;41;25;22;108;?;?;?
0.41,20;77;17;60;23;108;?;?
0.41,77;17;60;23;108;?;?;?
0.55,20;25;63;22;?;?;?;?
0.43,25;19;19;?;?;?;?;?
0.43,25;10;10;?;?;?;?;?
0.45,20;15;25;63;21;108;?;?
0.41,15;77;10;?;?;?;?;?
0.46,15;77;29;63;60;108;?;?
0.4,15;28;98;?;?;?;?;?
0.49,29;25;63;60;21;22;?;?
0.46,20;15;28;?;?;?;?;?
0.47,20;15;77;29;60;23;?;?
0.54,15;25;63;23;?;?;?;?
0.4,15;77;41;29;60;23;108;?
0.6,17;23;108;?;?;?;?;?
0.42,63;67;67;?;?;?;?;?
0.43,20;77;25;60;22;108;?;?
0.43,15;77;41;21;22;108;?;?
0.44,25;63;23;21;?;?;?;?
0.41,20;15;41;25;63;108;?;?
0.4,20;15;36;?;?;?;?;?
0.48,29;25;60;23;22;108;?;?
0.66,29;25;108;?;?;?;?;?
0.61,29;17;22;?;?;?;?;?
0.42,15;77;41;29;63;23;108;?
0.68,15;41;63;?;?;?;?;?
0.52,20;15;77;41;23;?;?;?
0.41,20;60;23;21;?;?;?;?
0.41,20;15;41;25;63;23;108;?
0.48,77;29;63;21;22;?;?;?
0.58,15;41;63;21;?;?;?;?
0.4,20;41;29;25;63;22;108;?
