freq,items
0.45,77;29;19;28;67;?;?;?
0.41,15;29;28;67;28;67;?;?
0.44,20;15;41;29;27;?;?;?
0.59,25;28;67;?;?;?;?;?
0.65,10;28;98;?;?;?;?;?
0.55,15;29;28;10;98;?;?;?
0.49,25;19;10;28;?;?;?;?
0.46,20;15;10;19;98;?;?;?
0.56,15;29;28;10;67;?;?;?
0.63,20;19;10;98;?;?;?;?
0.41,41;29;25;63;28;67;67;?
0.4,20;41;29;63;19;?;?;?
0.45,41;29;25;63;10;67;98;?
0.47,20;15;29;27;28;?;?;?
0.4,20;15;77;29;28;19;10;?
0.72,29;19;98;?;?;?;?;?
0.45,20;63;10;28;98;?;?;?
0.4,41;17;28;19;67;?;?;?
0.44,20;41;121;?;?;?;?;?
0.45,27;178;59;121;?;?;?;?
0.46,20;15;77;41;19;?;?;?
0.55,15;41;28;28;?;?;?;?
0.6,28;28;19;?;?;?;?;?
0.43,15;29;19;28;19;98;?;?
0.43,15;29;67;28;67;98;?;?
0.48,20;29;10;19;67;?;?;?
0.48,20;15;77;28;67;67;?;?
0.68,41;28;19;?;?;?;?;?
0.42,41;29;17;19;28;?;?;?
0.46,20;25;10;28;67;?;?;?
0.47,41;29;25;19;67;98;?;?
0.47,29;17;19;19;98;?;?;?
0.67,20;27;178;?;?;?;?;?
0.55,20;15;77;29;63;?;?;?
0.54,15;19;10;67;?;?;?;?
0.48,20;15;77;59;?;?;?;?
0.41,15;29;67;19;67;?;?;?
0.43,20;15;41;28;28;67;?;?
0.61,20;41;29;28;?;?;?;?
0.5,20;15;28;10;98;?;?;?
0.44,15;77;28;10;28;98;?;?
0.48,20;15;29;10;98;?;?;?
0.41,25;19;67;28;?;?;?;?
0.43,63;10;19;28;?;?;?;?
0.43,15;77;10;19;28;?;?;?
0.45,15;19;10;28;98;?;?;?
0.43,15;41;29;10;28;98;?;?
0.41,20;15;77;41;60;?;?;?
0.44,20;29;63;67;28;?;?;?
0.48,15;77;41;27;?;?;?;?
0.42,15;29;28;28;19;98;?;?
0.49,15;178;121;?;?;?;?;?
0.48,17;28;19;?;?;?;?;?
0.4,15;63;28;28;67;?;?;?
0.45,20;63;28;19;98;?;?;?
0.48,27;28;60;?;?;?;?;?
0.46,77;29;19;28;98;?;?;?
0.49,15;77;29;19;10;?;?;?
0.5,20;15;77;29;27;?;?;?
0.43,15;77;28;10;67;28;?;?
0.42,20;27;178;59;?;?;?;?
0.41,25;63;10;28;10;?;?;?
0.42,41;28;178;60;121;?;?;?
0.51,17;28;67;?;?;?;?;?
0.44,20;77;41;98;?;?;?;?
0.41,41;29;25;63;28;19;98;?
0.47,41;19;10;28;67;?;?;?
0.63,20;77;63;?;?;?;?;?
0.59,29;27;121;?;?;?;?;?
0.63,15;77;25;?;?;?;?;?
0.43,20;29;17;63;?;?;?;?
0.47,41;10;67;10;28;?;?;?
0.41,20;63;60;121;?;?;?;?
0.49,20;63;10;10;?;?;?;?
0.43,41;29;25;63;67;28;?;?
0.45,15;77;29;19;28;67;?;?
0.4,29;63;10;19;10;?;?;?
0.46,15;77;60;121;?;?;?;?
0.47,15;77;29;28;10;28;?;?
0.44,77;29;129;?;?;?;?;?
0.43,41;25;67;19;98;?;?;?
0.44,41;29;25;63;67;10;?;?
0.52,15;10;67;67;98;?;?;?
0.47,41;27;59;?;?;?;?;?
0.41,20;25;67;10;67;?;?;?
0.61,29;67;19;98;?;?;?;?
0.5,20;15;29;25;28;?;?;?
0.51,29;19;67;10;98;?;?;?
0.44,20;77;41;19;67;98;?;?
0.42,15;25;28;67;67;?;?;?
0.53,15;41;28;178;?;?;?;?
0.41,77;41;29;67;67;?;?;?
0.44,77;61;129;?;?;?;?;?
0.46,20;15;41;67;?;?;?;?
0.45,41;63;19;10;67;98;?;?
0.55,29;25;28;98;?;?;?;?
0.41,20;15;10;10;28;?;?;?
0.43,20;28;10;67;19;?;?;?
0.46,20;77;29;28;67;28;?;?
0.43,20;29;25;63;19;67;?;?
0.51,41;63;67;98;?;?;?;?
0.43,20;29;25;28;19;98;?;?
0.69,20;15;77;?;?;?;?;?
0.44,20;29;25;63;67;?;?;?
0.41,17;67;10;67;?;?;?;?
0.42,20;15;28;129;121;?;?;?
0.4,15;41;10;19;28;?;?;?
0.4,20;10;28;67;10;?;?;?
0.51,178;61;121;?;?;?;?;?
0.42,41;28;60;61;?;?;?;?
0.52,41;29;27;121;?;?;?;?
0.44,28;178;61;129;121;?;?;?
0.52,15;10;19;98;?;?;?;?
0.56,29;28;178;121;?;?;?;?
0.52,20;15;19;19;?;?;?;?
0.56,29;63;67;98;?;?;?;?
0.64,41;29;27;178;?;?;?;?
0.47,20;15;77;29;28;67;98;?
0.58,20;29;10;10;98;?;?;?
0.45,20;25;17;28;?;?;?;?
0.43,15;63;67;28;?;?;?;?
0.48,63;10;67;67;98;?;?;?
0.44,41;10;28;67;19;?;?;?
0.51,20;28;10;28;67;?;?;?
0.53,15;77;29;25;63;?;?;?
0.51,41;25;28;19;?;?;?;?
0.53,63;67;28;?;?;?;?;?
0.51,15;41;29;19;?;?;?;?
0.49,41;25;19;10;98;?;?;?
0.63,77;29;28;?;?;?;?;?
0.45,15;29;28;59;?;?;?;?
0.44,41;17;19;19;?;?;?;?
0.51,41;29;25;67;?;?;?;?
0.53,15;10;28;98;?;?;?;?
0.45,29;17;19;28;98;?;?;?
0.44,15;63;19;67;98;?;?;?
0.47,20;41;28;19;28;?;?;?
0.43,25;63;67;10;67;?;?;?
0.41,29;25;17;10;?;?;?;?
0.46,20;15;19;10;67;98;?;?
0.45,15;77;67;10;67;98;?;?
0.48,41;25;59;?;?;?;?;?
0.47,20;41;29;27;28;?;?;?
0.51,63;10;28;98;?;?;?;?
0.57,67;10;28;?;?;?;?;?
0.44,20;77;41;10;28;?;?;?
0.48,41;25;67;28;?;?;?;?
0.56,15;29;67;98;?;?;?;?
0.42,41;63;28;19;28;?;?;?
0.41,20;41;29;28;129;?;?;?
0.42,20;77;25;10;98;?;?;?
0.56,29;25;98;?;?;?;?;?
0.53,41;10;28;28;?;?;?;?
0.41,29;25;28;59;?;?;?;?
0.42,20;77;41;29;28;178;?;?
0.41,15;41;25;28;67;?;?;?
0.55,20;15;25;63;?;?;?;?
0.53,20;77;67;28;?;?;?;?
0.43,20;77;41;29;10;?;?;?
0.47,15;28;19;28;98;?;?;?
0.42,20;41;25;28;67;?;?;?
0.49,20;77;10;28;67;98;?;?
0.42,20;77;28;67;10;67;98;?
0.43,15;63;10;19;?;?;?;?
0.4,20;77;41;29;10;98;?;?
0.47,41;63;10;19;?;?;?;?
0.48,20;77;29;67;10;?;?;?
0.43,20;27;178;129;121;?;?;?
0.43,20;41;28;10;28;98;?;?
0.49,15;129;121;?;?;?;?;?
0.43,15;29;19;10;28;98;?;?
0.41,77;29;60;121;?;?;?;?
0.44,20;15;77;10;67;10;98;?
0.45,29;27;61;129;?;?;?;?
0.4,20;77;41;29;19;67;98;?
0.41,20;15;41;29;27;28;?;?
0.42,20;15;41;25;63;28;?;?
0.42,15;77;25;67;67;?;?;?
0.52,20;19;28;19;?;?;?;?
0.5,20;15;77;19;19;98;?;?
0.46,20;77;29;19;28;98;?;?
0.55,63;19;19;?;?;?;?;?
0.55,15;77;98;?;?;?;?;?
0.46,29;28;178;129;121;?;?;?
0.55,20;77;28;67;98;?;?;?
0.5,41;25;67;67;98;?;?;?
0.47,20;178;60;?;?;?;?;?
0.46,15;67;28;67;?;?;?;?
0.42,20;41;27;178;121;?;?;?
0.41,25;28;28;19;?;?;?;?
0.41,20;41;28;61;121;?;?;?
0.6,25;10;67;?;?;?;?;?
0.58,20;77;41;?;?;?;?;?
0.45,41;25;28;19;67;?;?;?
0.43,20;77;28;10;19;98;?;?
0.42,15;77;63;10;98;?;?;?
0.44,41;29;25;28;67;28;?;?
0.41,29;25;63;10;28;10;?;?
0.56,41;29;17;28;?;?;?;?
0.53,15;28;19;67;98;?;?;?
0.42,20;15;29;28;19;10;?;?
0.44,20;29;25;10;28;67;?;?
0.69,29;67;28;?;?;?;?;?
0.4,77;28;67;28;67;?;?;?
0.47,25;63;10;67;28;?;?;?
0.43,77;29;10;67;10;98;?;?
0.43,41;29;25;28;19;67;?;?
0.51,20;15;77;25;28;?;?;?
0.48,77;29;19;98;?;?;?;?
0.61,15;29;28;28;?;?;?;?
0.44,25;63;121;?;?;?;?;?
0.49,20;28;19;19;98;?;?;?
0.46,20;10;67;28;67;98;?;?
0.48,20;41;28;67;67;98;?;?
0.4,15;77;41;29;67;67;98;?
0.58,41;19;10;28;?;?;?;?
0.44,29;25;63;59;121;?;?;?
0.41,77;41;28;67;67;98;?;?
0.47,15;77;10;10;67;?;?;?
0.49,20;25;10;67;98;?;?;?
0.51,25;63;10;67;98;?;?;?
0.55,20;61;121;?;?;?;?;?
0.47,29;17;60;?;?;?;?;?
0.51,15;28;19;10;?;?;?;?
0.41,15;29;63;19;28;98;?;?
0.43,41;25;63;19;10;67;?;?
0.4,20;15;77;29;28;61;?;?
0.49,41;29;28;60;121;?;?;?
0.47,20;41;29;28;19;?;?;?
0.45,63;10;19;67;?;?;?;?
0.64,28;19;10;?;?;?;?;?
0.44,15;29;28;67;10;67;?;?
0.51,10;67;10;28;?;?;?;?
0.4,15;29;25;28;28;67;?;?
0.42,20;77;28;61;129;?;?;?
0.47,20;178;61;?;?;?;?;?
0.51,25;63;98;?;?;?;?;?
0.45,77;29;28;19;28;?;?;?
0.43,29;178;61;129;121;?;?;?
0.47,20;25;63;28;67;?;?;?
0.5,15;41;28;98;?;?;?;?
0.68,29;10;19;?;?;?;?;?
0.44,67;28;19;?;?;?;?;?
0.51,29;10;67;10;28;?;?;?
0.52,20;10;28;10;?;?;?;?
0.6,41;29;28;28;67;?;?;?
0.41,20;77;29;25;10;?;?;?
0.42,15;41;28;59;?;?;?;?
0.41,20;15;77;41;10;19;?;?
0.51,20;77;29;178;?;?;?;?
0.53,15;29;10;19;?;?;?;?
0.53,25;67;10;98;?;?;?;?
0.42,20;77;29;121;?;?;?;?
0.44,20;41;29;10;67;28;?;?
0.66,41;28;67;98;?;?;?;?
0.42,29;67;10;19;98;?;?;?
0.55,29;17;63;?;?;?;?;?
0.43,29;19;28;10;98;?;?;?
0.42,29;28;28;10;67;98;?;?
0.52,63;10;19;?;?;?;?;?
0.57,15;29;10;10;?;?;?;?
0.51,29;17;67;?;?;?;?;?
0.43,10;19;10;67;98;?;?;?
0.47,29;25;63;19;10;67;?;?
0.46,20;41;29;25;63;28;?;?
0.58,10;10;28;?;?;?;?;?
0.48,29;25;63;10;19;?;?;?
0.47,20;10;67;28;67;?;?;?
0.57,41;29;129;?;?;?;?;?
0.42,15;77;63;67;98;?;?;?
0.49,29;19;10;28;67;98;?;?
0.58,41;28;19;10;?;?;?;?
0.48,15;63;67;?;?;?;?;?
0.44,20;15;41;29;178;?;?;?
0.43,20;15;77;61;121;?;?;?
0.5,25;63;67;10;?;?;?;?
0.43,20;15;59;121;?;?;?;?
0.51,15;29;10;67;10;?;?;?
0.45,15;77;25;28;28;?;?;?
0.5,15;77;29;10;10;?;?;?
0.42,17;28;10;28;?;?;?;?
0.46,20;15;77;29;28;28;98;?
0.48,29;10;19;28;98;?;?;?
0.41,15;25;63;67;10;?;?;?
0.47,20;41;29;28;10;67;?;?
0.41,20;77;29;25;28;67;?;?
0.56,63;10;98;?;?;?;?;?
0.46,15;63;10;28;?;?;?;?
0.43,28;10;28;19;98;?;?;?
0.48,41;29;25;63;28;67;?;?
0.6,20;29;25;28;?;?;?;?
0.42,20;29;25;63;19;28;?;?
0.44,20;41;61;121;?;?;?;?
0.41,25;63;10;28;19;?;?;?
0.45,10;10;28;98;?;?;?;?
0.54,41;25;28;28;?;?;?;?
0.41,20;25;63;59;?;?;?;?
0.42,15;41;10;28;10;?;?;?
0.52,20;10;28;19;?;?;?;?
0.41,41;17;28;28;67;?;?;?
0.46,41;29;28;19;10;67;98;?
0.42,15;41;29;19;10;67;98;?
0.43,29;10;19;19;?;?;?;?
0.42,15;29;63;28;10;98;?;?
0.48,20;15;29;28;10;98;?;?
0.5,25;28;10;28;?;?;?;?
0.6,41;19;28;67;98;?;?;?
0.4,15;41;29;25;17;?;?;?
0.75,29;28;10;?;?;?;?;?
0.47,41;25;63;67;98;?;?;?
0.44,15;77;41;29;178;?;?;?
0.4,63;28;19;28;98;?;?;?
0.52,63;10;28;67;?;?;?;?
0.42,41;29;25;63;28;28;98;?
0.4,20;77;41;29;28;98;?;?
0.52,15;41;28;19;?;?;?;?
0.4,29;19;10;28;19;?;?;?
0.42,41;29;19;19;67;98;?;?
0.43,20;77;29;67;28;98;?;?
0.5,15;29;17;28;?;?;?;?
0.49,20;25;98;?;?;?;?;?
0.59,20;77;178;?;?;?;?;?
0.47,15;77;28;61;?;?;?;?
0.46,20;77;178;121;?;?;?;?
0.56,19;28;19;98;?;?;?;?
0.65,20;27;28;?;?;?;?;?
0.51,20;41;67;67;98;?;?;?
0.48,77;29;67;10;?;?;?;?
0.45,20;25;63;28;10;?;?;?
0.46,20;28;67;28;67;98;?;?
0.47,15;29;10;19;67;?;?;?
0.49,15;77;28;67;10;98;?;?
0.41,15;29;25;63;19;28;?;?
0.42,20;25;63;10;19;?;?;?
0.45,20;77;25;17;?;?;?;?
0.44,27;178;61;129;121;?;?;?
0.43,20;63;28;67;10;?;?;?
0.55,20;29;10;19;?;?;?;?
0.42,20;15;10;67;19;98;?;?
0.42,20;15;77;41;29;67;?;?
0.49,20;25;28;67;98;?;?;?
0.46,15;67;10;28;?;?;?;?
0.4,41;29;17;28;10;98;?;?
0.56,77;27;28;?;?;?;?;?
0.51,19;10;28;67;?;?;?;?
0.41,15;25;63;19;19;?;?;?
0.44,15;28;19;10;67;98;?;?
0.44,19;67;28;98;?;?;?;?
0.42,20;77;41;60;?;?;?;?
0.4,41;29;25;67;19;98;?;?
0.42,20;15;77;29;28;67;10;98
0.49,41;27;129;?;?;?;?;?
0.42,77;29;28;19;10;?;?;?
0.44,20;15;77;41;19;19;?;?
0.41,20;15;29;63;10;?;?;?
0.42,20;15;25;10;67;?;?;?
0.48,29;17;28;67;98;?;?;?
0.43,41;25;10;10;67;98;?;?
0.4,20;77;28;19;10;67;98;?
0.41,20;15;29;59;121;?;?;?
0.41,41;25;63;28;10;28;?;?
0.45,20;15;77;29;28;67;67;?
0.43,20;25;63;67;10;?;?;?
0.5,20;41;29;28;67;?;?;?
0.55,15;28;19;67;?;?;?;?
0.44,29;25;10;67;19;98;?;?
0.65,20;15;29;?;?;?;?;?
0.41,20;77;63;60;?;?;?;?
0.57,20;10;19;98;?;?;?;?
0.4,77;27;28;121;?;?;?;?
0.45,20;29;25;60;?;?;?;?
0.61,41;29;28;67;98;?;?;?
0.43,41;10;67;19;67;98;?;?
0.44,20;77;28;178;121;?;?;?
0.42,15;41;29;28;19;67;98;?
0.59,15;77;178;?;?;?;?;?
0.41,20;15;29;63;19;?;?;?
0.4,20;29;25;67;28;98;?;?
0.45,77;29;61;?;?;?;?;?
0.48,15;41;28;10;67;98;?;?
0.73,19;19;98;?;?;?;?;?
0.51,41;67;10;28;?;?;?;?
0.47,41;29;19;10;28;98;?;?
0.5,15;77;29;19;67;?;?;?
0.5,20;41;29;67;?;?;?;?
0.42,20;178;60;121;?;?;?;?
0.46,15;77;29;59;?;?;?;?
0.42,20;77;29;25;17;?;?;?
0.51,41;29;67;10;67;98;?;?
0.49,20;15;77;29;10;?;?;?
0.46,41;29;25;19;19;98;?;?
0.45,20;15;77;41;10;67;?;?
0.43,20;77;10;28;10;98;?;?
0.41,20;77;29;25;67;?;?;?
0.45,15;77;25;67;?;?;?;?
0.55,77;67;98;?;?;?;?;?
0.41,20;77;29;28;10;19;?;?
0.46,77;29;10;19;?;?;?;?
0.54,15;41;10;?;?;?;?;?
0.42,20;15;27;178;121;?;?;?
0.42,15;25;63;28;98;?;?;?
0.51,20;15;17;?;?;?;?;?
0.52,15;19;28;67;98;?;?;?
0.44,15;63;10;10;98;?;?;?
0.55,77;63;28;?;?;?;?;?
0.42,15;41;28;67;28;98;?;?
0.43,15;77;67;10;28;?;?;?
0.49,15;41;29;28;10;?;?;?
0.49,25;63;67;28;?;?;?;?
0.4,15;25;28;10;28;?;?;?
0.47,15;29;63;19;?;?;?;?
0.51,20;15;77;29;28;28;?;?
0.58,20;29;28;67;98;?;?;?
0.5,41;29;28;67;10;67;?;?
0.54,20;41;10;67;?;?;?;?
0.48,20;15;77;67;10;98;?;?
0.52,20;15;67;67;?;?;?;?
0.45,20;29;28;19;19;?;?;?
0.42,15;25;28;19;98;?;?;?
0.51,15;77;41;25;?;?;?;?
0.45,41;27;178;59;?;?;?;?
0.47,29;63;28;67;10;98;?;?
0.48,29;25;63;28;10;67;?;?
0.47,20;15;29;67;10;?;?;?
0.52,29;17;10;?;?;?;?;?
0.53,41;29;28;129;?;?;?;?
0.53,20;15;77;41;29;?;?;?
0.42,20;25;121;?;?;?;?;?
0.43,15;77;28;60;121;?;?;?
0.45,77;41;19;10;?;?;?;?
0.47,20;29;63;19;67;?;?;?
0.51,41;28;19;10;67;?;?;?
0.47,63;60;121;?;?;?;?;?
0.54,41;25;10;67;?;?;?;?
0.47,20;15;77;28;67;10;?;?
0.43,20;15;29;10;28;67;98;?
0.47,15;41;10;28;98;?;?;?
0.52,77;28;67;67;?;?;?;?
0.51,20;63;28;28;?;?;?;?
0.51,41;25;19;28;?;?;?;?
0.42,15;77;25;28;98;?;?;?
0.49,28;10;67;19;?;?;?;?
0.54,20;29;25;63;28;?;?;?
0.46,29;17;28;28;98;?;?;?
0.59,15;41;25;?;?;?;?;?
0.47,15;29;59;121;?;?;?;?
0.41,20;29;25;63;10;10;98;?
0.6,10;19;67;?;?;?;?;?
0.45,20;77;29;10;67;10;?;?
0.41,20;15;77;10;10;28;?;?
0.56,15;28;67;67;?;?;?;?
0.48,17;28;98;?;?;?;?;?
0.51,77;41;63;?;?;?;?;?
0.42,15;29;25;28;10;98;?;?
0.58,20;29;19;98;?;?;?;?
0.44,15;41;29;28;19;67;?;?
0.42,15;29;19;67;28;?;?;?
0.45,20;25;63;10;28;?;?;?
0.47,15;27;28;178;?;?;?;?
0.66,41;28;28;98;?;?;?;?
0.42,20;29;63;129;?;?;?;?
0.58,41;29;67;10;98;?;?;?
0.41,77;41;10;28;98;?;?;?
0.51,15;29;28;19;28;?;?;?
0.51,29;25;63;10;28;?;?;?
0.4,41;17;10;67;10;?;?;?
0.42,20;15;25;17;?;?;?;?
0.56,20;77;19;19;?;?;?;?
0.43,77;10;19;28;?;?;?;?
0.48,41;29;10;28;10;98;?;?
0.41,29;17;10;10;67;?;?;?
0.49,20;15;77;29;10;67;?;?
0.44,29;17;28;28;67;?;?;?
0.58,15;19;19;98;?;?;?;?
0.46,15;77;61;121;?;?;?;?
0.44,77;10;28;10;?;?;?;?
0.62,28;28;28;?;?;?;?;?
0.49,15;77;19;28;67;98;?;?
0.41,20;15;29;61;121;?;?;?
0.44,15;29;63;28;98;?;?;?
0.48,41;29;25;67;67;?;?;?
0.5,20;15;29;19;67;?;?;?
0.5,29;63;10;67;67;?;?;?
0.59,15;29;28;67;?;?;?;?
0.43,15;77;63;10;28;?;?;?
0.59,15;29;27;?;?;?;?;?
0.51,67;19;67;98;?;?;?;?
0.44,25;63;28;28;67;98;?;?
0.48,17;19;67;98;?;?;?;?
0.41,41;29;10;28;67;19;?;?
0.42,20;15;77;29;10;28;67;98
0.47,15;29;28;61;?;?;?;?
0.45,20;29;67;28;67;98;?;?
0.43,15;77;41;29;10;?;?;?
0.43,17;67;19;?;?;?;?;?
0.41,20;41;29;59;121;?;?;?
0.43,41;17;19;10;98;?;?;?
0.43,25;28;60;?;?;?;?;?
0.5,15;77;29;19;28;?;?;?
0.68,41;19;10;?;?;?;?;?
0.42,15;60;129;?;?;?;?;?
0.44,25;63;10;67;10;98;?;?
0.41,20;25;63;28;10;67;?;?
0.54,15;29;67;28;?;?;?;?
0.43,41;25;10;67;19;?;?;?
0.42,77;29;67;19;98;?;?;?
0.45,20;25;10;67;28;?;?;?
0.49,25;63;10;10;98;?;?;?
0.42,15;77;67;28;67;98;?;?
0.42,15;77;41;29;19;19;?;?
0.41,77;29;63;28;28;?;?;?
0.43,29;27;61;129;121;?;?;?
0.4,20;15;29;28;67;19;98;?
0.49,20;41;29;28;10;?;?;?
0.41,41;29;28;67;19;67;98;?
0.4,15;41;28;67;10;67;?;?
0.42,29;17;28;10;28;?;?;?
0.48,15;77;67;19;98;?;?;?
0.41,20;15;41;29;67;98;?;?
0.4,29;25;63;10;67;28;98;?
0.46,15;77;178;121;?;?;?;?
0.46,77;10;10;67;98;?;?;?
0.44,20;15;77;29;28;67;67;98
0.54,15;77;28;10;67;?;?;?
0.42,20;17;19;10;?;?;?;?
0.43,20;29;28;19;10;67;98;?
0.46,29;17;28;10;67;?;?;?
0.46,29;27;178;61;121;?;?;?
0.46,20;29;63;28;67;98;?;?
0.4,41;29;25;63;19;28;67;?
0.47,20;15;77;29;67;67;98;?
0.44,15;77;10;28;28;?;?;?
0.41,77;25;60;?;?;?;?;?
0.46,15;77;29;28;10;67;98;?
0.54,77;10;67;98;?;?;?;?
0.5,20;15;29;19;28;?;?;?
0.47,29;25;28;19;67;98;?;?
0.47,20;41;29;98;?;?;?;?
0.4,41;29;27;178;61;121;?;?
0.48,29;25;63;10;28;67;?;?
0.41,20;29;67;19;67;98;?;?
0.45,41;29;63;10;28;67;?;?
0.48,20;77;41;25;63;?;?;?
0.5,20;41;19;10;98;?;?;?
0.42,20;77;25;19;98;?;?;?
0.42,15;28;67;28;67;98;?;?
0.55,29;25;67;67;98;?;?;?
0.41,20;15;41;29;10;98;?;?
0.45,20;77;28;28;28;?;?;?
0.4,77;29;10;28;19;?;?;?
0.42,20;15;67;10;67;98;?;?
0.51,29;17;28;28;?;?;?;?
0.54,29;60;129;?;?;?;?;?
0.45,20;29;19;10;28;98;?;?
0.59,28;19;28;98;?;?;?;?
0.6,20;19;28;67;?;?;?;?
0.5,29;25;28;67;10;?;?;?
0.51,77;19;10;67;?;?;?;?
0.5,20;29;10;10;67;?;?;?
0.59,29;28;59;?;?;?;?;?
0.42,20;15;77;41;29;28;67;?
0.58,20;77;10;?;?;?;?;?
0.5,41;29;28;129;121;?;?;?
0.51,29;63;19;10;67;?;?;?
0.45,15;25;28;67;98;?;?;?
0.62,29;10;10;67;98;?;?;?
0.47,77;17;28;?;?;?;?;?
0.43,20;15;77;29;19;10;67;?
0.44,15;41;29;28;67;28;?;?
0.43,20;25;63;67;28;?;?;?
0.44,29;25;27;?;?;?;?;?
0.41,41;25;63;61;121;?;?;?
0.41,20;29;25;28;67;67;98;?
0.44,41;17;98;?;?;?;?;?
0.54,15;28;19;28;?;?;?;?
0.42,15;77;25;10;10;?;?;?
0.42,29;25;63;10;10;67;98;?
0.43,77;25;10;28;?;?;?;?
0.44,15;41;29;19;28;67;?;?
0.42,20;25;129;121;?;?;?;?
0.51,20;77;28;19;28;?;?;?
0.63,10;10;67;98;?;?;?;?
0.48,29;25;63;19;19;98;?;?
0.68,20;10;67;?;?;?;?;?
0.4,15;41;28;10;28;67;?;?
0.57,20;77;41;28;?;?;?;?
0.43,20;15;178;121;?;?;?;?
0.41,20;77;63;19;19;?;?;?
0.47,15;29;10;10;67;98;?;?
0.47,20;15;29;60;?;?;?;?
0.41,15;77;25;10;10;98;?;?
0.4,15;63;10;28;67;98;?;?
0.58,20;19;28;67;98;?;?;?
0.43,15;77;41;19;19;98;?;?
0.48,20;77;67;19;98;?;?;?
0.44,77;25;28;67;?;?;?;?
0.41,77;41;28;19;67;?;?;?
0.46,25;63;10;28;98;?;?;?
0.55,28;19;28;67;?;?;?;?
0.47,15;41;28;67;28;?;?;?
0.64,20;28;28;98;?;?;?;?
0.46,77;41;28;178;?;?;?;?
0.46,27;28;178;121;?;?;?;?
0.42,17;10;67;67;98;?;?;?
0.48,20;15;28;67;10;?;?;?
0.63,41;67;10;98;?;?;?;?
0.45,20;29;67;10;28;?;?;?
0.5,77;29;63;28;?;?;?;?
0.48,20;28;19;28;67;?;?;?
0.44,77;28;129;121;?;?;?;?
0.41,15;41;28;178;121;?;?;?
0.5,20;15;28;28;67;?;?;?
0.45,15;25;10;98;?;?;?;?
0.46,20;15;67;19;?;?;?;?
0.43,20;41;29;28;67;10;98;?
0.52,15;29;28;67;67;98;?;?
0.47,20;15;77;28;19;67;?;?
0.54,15;77;28;10;98;?;?;?
0.52,41;29;67;28;98;?;?;?
0.5,15;41;19;98;?;?;?;?
0.43,15;10;67;10;67;?;?;?
0.56,20;41;29;63;?;?;?;?
0.45,20;27;178;61;?;?;?;?
0.42,15;19;67;10;?;?;?;?
0.43,41;25;63;28;19;98;?;?
0.41,29;25;19;28;19;98;?;?
0.42,20;77;29;28;19;10;?;?
0.45,15;29;27;121;?;?;?;?
0.42,15;77;28;19;10;67;?;?
0.44,20;77;41;19;98;?;?;?
0.42,29;25;28;67;10;67;98;?
0.44,25;63;10;67;67;98;?;?
0.41,20;15;28;178;121;?;?;?
0.48,178;61;129;?;?;?;?;?
0.47,15;41;28;19;28;?;?;?
0.43,20;15;41;29;17;?;?;?
0.48,25;129;121;?;?;?;?;?
0.42,41;27;28;178;121;?;?;?
0.43,20;15;77;41;19;10;?;?
0.42,15;77;29;129;121;?;?;?
0.41,41;29;10;28;10;67;?;?
0.41,20;15;63;28;67;?;?;?
0.56,41;67;19;98;?;?;?;?
0.58,15;28;98;?;?;?;?;?
0.57,41;29;10;19;?;?;?;?
0.53,29;25;67;28;?;?;?;?
0.5,29;25;28;67;67;98;?;?
0.4,20;29;63;28;67;10;?;?
0.4,15;77;29;10;28;19;?;?
0.43,20;41;25;67;?;?;?;?
0.44,20;17;19;?;?;?;?;?
0.48,29;25;63;59;?;?;?;?
0.52,20;28;67;10;67;?;?;?
0.57,41;60;121;?;?;?;?;?
0.44,41;17;10;67;98;?;?;?
0.51,15;77;28;19;67;?;?;?
0.43,41;63;60;121;?;?;?;?
0.43,41;17;10;10;98;?;?;?
0.49,20;77;129;?;?;?;?;?
0.43,77;28;10;28;67;?;?;?
0.42,20;15;77;25;17;?;?;?
0.54,20;41;28;10;?;?;?;?
0.49,15;29;10;67;10;98;?;?
0.41,15;77;29;61;121;?;?;?
0.45,15;41;10;67;67;98;?;?
0.43,20;15;77;29;61;?;?;?
0.45,41;29;28;67;28;67;?;?
0.41,15;19;10;28;67;?;?;?
0.46,20;29;28;61;121;?;?;?
0.43,20;15;77;29;67;19;?;?
0.43,20;15;29;28;19;67;98;?
0.42,15;77;28;61;129;?;?;?
0.46,20;15;77;29;19;19;98;?
0.44,20;17;28;28;?;?;?;?
0.46,20;29;25;19;98;?;?;?
0.41,29;25;19;10;19;?;?;?
0.44,15;25;10;10;98;?;?;?
0.4,41;29;25;63;28;28;67;?
0.45,20;15;77;29;67;28;?;?
0.43,29;25;10;28;10;98;?;?
0.6,29;63;67;?;?;?;?;?
0.41,20;15;41;28;19;28;?;?
0.48,20;15;77;29;10;28;?;?
0.56,77;10;28;?;?;?;?;?
0.45,15;77;29;10;67;10;?;?
0.52,20;15;28;19;?;?;?;?
0.62,20;28;67;67;?;?;?;?
0.42,15;77;41;29;27;178;?;?
0.51,20;28;60;121;?;?;?;?
0.42,17;28;19;67;98;?;?;?
0.45,15;41;129;?;?;?;?;?
0.43,63;28;67;28;98;?;?;?
0.52,29;25;19;10;67;?;?;?
0.5,41;28;19;28;67;?;?;?
0.43,20;15;29;28;67;10;98;?
0.41,20;17;28;67;98;?;?;?
0.42,20;41;29;28;19;67;98;?
0.45,77;29;10;28;98;?;?;?
0.69,28;67;10;?;?;?;?;?
